1937;Тульская обл;Новомосковск - Рязань;249;"ИП ""Чугунов А.В.""";14.11.2007;71-08-02;Рязанская обл;62
1938;Тульская обл;Алексин - Москва ;951;"ООО ""Алексин Бус-Лайн""";14.11.2007;71-52;Москва;77
1939;Санкт-Петербург;Санкт-Петербург - Великие Луки;901;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Псковская обл;60
1940;Санкт-Петербург;Санкт-Петербург - Боровичи;939;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Новгородская обл;53
1941;Санкт-Петербург;Санкт-Петербург - Холм;942;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Новгородская обл;53
1942;Санкт-Петербург;Санкт-Петербург - Ляды;945;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Псковская обл;60
1943;Санкт-Петербург;Санкт-Петербург - Великий Новгород;948;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Новгородская обл;53
1944;Санкт-Петербург;Санкт-Петербург - Великий Новгород;948-о;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Новгородская обл;53
1945;Санкт-Петербург;Санкт-Петербург - Старая Русса;949;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Новгородская обл;53
1946;Санкт-Петербург;Санкт-Петербург - Валдай;950;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Новгородская обл;53
1947;Санкт-Петербург;Санкт-Петербург - Демянск;951;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Новгородская обл;53
1948;Санкт-Петербург;Санкт-Петербург - Опочка;952;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Псковская обл;60
1949;Санкт-Петербург;Санкт-Петербург - Славковичи;956;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Псковская обл;60
1950;Санкт-Петербург;Санкт-Петербург - Хилово;957;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Псковская обл;60
1951;Санкт-Петербург;Санкт-Петербург - Гдов;969;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Псковская обл;60
1952;Санкт-Петербург;Санкт-Петербург - Псков;972;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Псковская обл;60
1953;Санкт-Петербург;Санкт-Петербург - Пушкинские горы;973;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Псковская обл;60
1954;Санкт-Петербург;Санкт-Петербург - Новоржев;974;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Псковская обл;60
1955;Санкт-Петербург;Санкт-Петербург - Печеры;976;"Автобусный парк №1 - филиал ГУП ""Пассажиравтотранс""";26.11.2007;78-02;Псковская обл;60
1956;Карачаево-Черкесская Республика;Черкесск - Москва (Рязанский пр);642;"ПБОЮЛ ""Бережнов С.В."", ""Евсеев О.В.""";26.11.2007;09-12;Москва;77
1957;Ивановская обл;Иваново - Москва (Уральская) ;904;"ИП ""Чернякова Т.И.""";05.12.2007;37-06;Москва;77
1958;Ивановская обл;Иваново - Москва (Уральская) ;904;"ИП ""Мановская И.Н.""";05.12.2007;37-07;Москва;77
1959;Ивановская обл;Иваново - Москва (Уральская) ;904;"ОГУП ""Ивановское ПОА и ПА""";05.12.2007;37-08;Москва;77
1960;Ивановская обл;Иваново - Москва (Уральская) ;904;"ИП ""Частин А.Б.""";05.12.2007;37-09;Москва;77
1961;Ивановская обл;Иваново - Москва (Уральская) ;904;"ИП ""Абрамов Д.А.""";05.12.2007;37-10;Москва;77
1962;Ивановская обл;Иваново - Москва (Уральская) ;904;"ИП ""Данилов С.Ю.""";05.12.2007;37-11;Москва;77
1963;Ивановская обл;Иваново - Москва (Уральская) ;904;"ИП ""Мизин М.В.""";05.12.2007;37-12;Москва;77
1964;Ивановская обл;Шуя-Иваново - Москва (Уральская) ;919;"ИП ""Джишкариани Т.Д.""";05.12.2007;37-14;Москва;77
1965;Красноярский край;Курагино - Абакан;650;"ООО ""Стайер""";19.11.2007;24-31;Республика Хакасия;19
1966;Красноярский край;Курагино - Ибра - Абакан;666;"ООО ""Стайер""";19.11.2007;24-32;Республика Хакасия;19
1967;Ульяновская обл;Кузоватово - Тольятти;711;"ИП ""Горловский А.С.""";19.11.2007;73-46;Самарская обл;63
1968;Республика Калмыкия;Элиста - Ростов-на-Дону;561;"ИП ""Кривопаленко В.И.""";30.11.2007;08-17;Ростовская обл;61
1969;Ростовская обл;Таганрог - Геленджик;242;"ИП ""Шенгелая А.А.""";30.11.2007;61-01;Краснодарский край;23
1970;Ростовская обл;Таганрог - Ейск;509;"ИП ""Шенгелая А.А.""";30.11.2007;61-01;Краснодарский край;23
1971;Ростовская обл;Таганрог - Волгоград;421;"ИП ""Шенгелая А.А.""";30.11.2007;61-01;Волгоградская обл;34
